2015-06-27 11:05:05.007380,2,3,5423515,1,5673412,1,1,0,10379,10369,0,0,0,0,0,0
2015-06-27 11:06:07.414854,2,3,5429660,0,5672075,1,0,0,10378,10367,0,0,0,0,0,0
2015-06-27 11:11:33.523898,2,3,5427546,0,5673791,0,0,1,10379,10371,0,0,0,0,203,0
2015-06-27 11:12:04.523790,2,3,5423946,0,5805362,0,0,0,10378,10367,0,10961,7570,0,1446693,0
2015-06-27 11:12:34.874839,2,3,5442827,1,5673271,0,1,0,10379,10373,11079,0,0,0,2869003,0
2015-06-27 11:12:49.008072,2,3,5434432,0,5673916,0,1,0,10377,10364,11115,0,0,0,3491574,0
2015-06-27 11:13:59.121438,2,3,5425357,0,5720950,0,0,0,10380,10370,11918,0,0,0,6646079,0
2015-06-27 11:14:26.419513,2,3,5429318,1,5682811,1,1,1,10376,10372,10800,0,0,0,7917523,0
2015-06-27 11:29:25.162970,2,4,5431833,1,5825445,1,1,0,10383,10371,12577,0,0,0,0,0
2015-06-27 11:30:04.861608,2,4,5421887,0,5751431,0,1,0,10375,10366,0,11034,0,0,0,0
2015-06-27 11:30:41.352202,2,4,5424431,1,5677773,1,1,0,10384,10363,11161,10782,0,0,0,30
2015-06-27 11:38:45.871718,2,4,5448321,0,5700155,1,0,0,10378,10366,10755,11087,0,0,0,20182113
2015-06-27 11:40:14.871684,2,4,5423160,0,5679515,1,1,0,10381,10366,11065,11133,0,0,0,24177599
2015-06-27 11:40:29.367477,2,4,5431018,0,5741862,0,0,1,10381,10371,0,0,0,0,0,24847324
2015-06-27 11:42:52.262037,2,4,5424260,1,5672524,1,0,0,10379,10370,10820,0,0,0,0,31535373
2015-06-27 12:39:49.311869,2,5,5428463,0,5674823,0,0,1,10378,10374,10762,10841,0,0,238,0
2015-06-27 12:44:27.114101,2,5,5422378,0,5674136,0,1,0,10377,10369,0,10802,0,0,12103690,0
2015-06-27 12:45:05.213281,2,5,5444801,0,5695255,1,0,0,10378,10365,11853,10828,0,0,57,0
2015-06-27 12:47:02.015696,2,5,5424300,1,5696338,0,0,1,10376,10363,0,0,0,0,5010705,227
2015-06-27 12:49:10.616252,2,5,5425171,0,5672834,1,1,0,10376,10368,0,0,0,0,9971646,168
2015-06-27 12:51:45.468779,2,5,5436110,1,5673050,0,1,0,10381,10364,0,0,0,0,15198953,5247888
2015-06-27 12:52:20.831152,2,5,5422821,0,5690084,1,1,0,10380,10373,0,0,0,0,16372616,6426246
2015-06-27 12:56:53.241583,2,5,5423155,0,5685266,0,1,0,10380,10370,0,0,0,0,210,14836068
2015-06-27 12:58:20.442090,2,5,5422993,0,5674779,1,1,0,10381,10369,11154,0,0,0,31,18101902
2015-06-27 13:07:54.330893,2,6,5425528,0,5677647,0,0,0,10378,10365,10700,0,0,0,0,0
2015-06-27 13:08:22.562529,2,6,5423467,1,5686337,0,0,0,10382,10366,10807,0,0,0,0,227
2015-06-27 13:08:25.700329,2,6,5433573,0,5671299,1,1,1,10380,10368,11513,11528,0,0,0,133
2015-06-27 13:08:58.451581,2,6,5428856,1,5787922,1,0,1,10373,10365,0,0,0,0,0,132
2015-06-27 13:11:33.853187,2,6,5423956,1,5677493,0,0,1,10378,10370,10999,10721,0,0,0,6947836
2015-06-27 13:21:07.744658,2,6,5427450,1,5687162,1,1,0,10378,10370,0,0,0,0,0,33570134
2015-06-27 14:10:45.021452,2,7,5438046,1,5674492,1,1,0,10377,10369,10911,11191,0,0,0,0
2015-06-27 14:20:05.687692,2,7,5484086,0,5678734,0,0,1,10380,10369,0,10722,0,0,0,0
2015-06-27 14:24:35.057290,2,7,5423401,1,5814749,1,0,0,10377,10365,0,10723,0,0,0,0
2015-06-27 14:24:47.261774,2,7,5439889,1,5690646,1,0,0,10378,10373,10829,10808,0,0,0,0
2015-06-27 14:25:14.413134,2,7,5421535,1,5806369,1,1,0,10381,10365,10789,0,0,0,0,0
2015-06-27 15:05:08.355943,2,8,5432242,1,5674844,0,1,1,10380,10367,0,11158,0,0,215,216
2015-06-27 15:05:44.738414,2,8,5434454,1,5674622,1,1,0,10382,10369,0,10796,0,0,1670095,95
2015-06-27 15:06:37.314284,2,8,5456040,1,5684785,0,1,1,10375,10368,10706,0,0,0,4231679,2571925
2015-06-27 15:09:27.886959,2,8,5426211,1,5687899,1,1,0,10380,10366,11290,0,0,0,44,8339269
2015-06-27 15:10:23.962963,2,8,5447774,1,5833658,1,1,0,10379,10366,0,0,0,0,2366333,10715268
2015-06-27 15:13:00.350465,2,8,5474113,0,5683873,0,1,1,10376,10366,10969,10759,0,0,8198326,81
2015-06-27 15:46:13.646556,2,9,5424283,0,5676183,0,1,0,10377,10370,0,0,0,0,0,0
2015-06-27 16:24:29.325337,2,10,5431448,0,5670228,1,0,0,10374,10373,0,0,0,0,0,0
2015-06-27 16:26:35.528783,2,10,5431310,0,5771175,0,0,1,10377,10365,0,11387,0,0,0,0
2015-06-27 16:30:11.380930,2,10,5451001,0,5700511,1,0,0,10375,10364,10999,0,0,0,0,0
2015-06-27 16:33:21.622558,2,10,5468289,1,5677477,1,0,0,10378,10370,10863,11819,0,0,0,0
2015-06-27 16:49:37.806631,2,10,5424789,0,5673215,1,0,1,10378,10374,10908,10719,0,0,0,0
2015-06-27 16:53:56.362652,2,10,5458665,1,5810122,0,0,1,10381,10372,11014,11547,0,0,0,83
2015-06-27 16:56:41.372849,2,10,5430046,0,5674323,0,1,1,10379,10365,0,12312,0,0,0,6640146
2015-06-27 17:01:20.950124,2,10,5446299,1,5730915,1,1,1,10380,10371,0,0,0,0,0,133
2015-06-27 17:11:50.644576,2,11,5421194,1,5825443,1,0,1,10378,10366,10735,0,0,0,0,0
2015-06-27 17:21:22.789089,2,11,5427854,0,5702627,0,0,1,10380,10370,0,10850,7579,0,0,0
2015-06-27 17:25:03.953762,2,11,5439854,1,5832115,1,0,0,10375,10364,0,0,0,0,0,0
2015-06-27 17:28:36.333717,2,11,5424057,0,5705578,1,1,0,10379,10372,0,0,0,0,0,0
2015-06-27 17:29:01.175641,2,11,5423444,1,5690446,0,1,1,10384,10371,11081,12337,0,5396,69,0
2015-06-27 20:12:02.926219,2,12,5438292,1,5677017,1,1,1,10383,10369,11041,11281,0,0,0,33
2015-06-27 20:20:51.784519,2,12,5450187,1,5704789,0,1,0,10377,10369,10715,11541,0,0,0,19762686
2015-06-27 20:27:22.209891,2,12,5427506,1,5672334,1,1,0,10379,10373,11261,10731,0,0,0,206
2015-06-27 20:30:21.824435,2,12,5451976,0,5695657,0,0,0,10382,10368,10688,10793,0,0,0,5922536
2015-06-27 20:32:40.242674,2,12,5438705,1,5679832,0,0,0,10376,10367,11405,10907,0,0,0,11565560
2015-06-27 20:33:16.204927,2,12,5430952,0,5726351,0,1,1,10378,10363,0,0,0,0,0,12993891
2015-06-27 20:35:30.227790,2,12,5423204,0,5689504,0,1,1,10377,10367,0,0,0,0,0,18276678
2015-06-27 20:37:34.078793,2,12,5426182,1,5862569,1,0,0,10378,10370,0,11371,0,0,0,23230776
2015-06-27 20:38:24.573505,2,12,5450564,1,5671519,0,0,1,10381,10364,0,12139,0,0,0,25234796
2015-06-27 20:40:30.931337,2,12,5438166,0,5673618,1,1,0,10378,10372,0,11080,0,0,0,30534899
2015-06-27 20:46:48.156818,2,12,5421979,1,5691082,0,0,1,10379,10369,0,0,0,0,0,45477174
2015-06-27 20:52:45.409555,2,13,5433723,1,5678007,0,0,1,10377,10369,0,0,0,0,0,0
2015-06-27 20:56:44.794858,2,13,5448024,0,5680974,1,0,1,10377,10371,10850,0,0,0,0,0
2015-06-27 21:07:33.746896,2,13,5424017,1,5742356,1,0,1,10377,10370,10791,10955,0,5388,0,0
2015-06-27 21:07:54.644933,2,13,5433983,1,5824055,1,1,0,10383,10370,10791,10914,0,0,0,0
2015-06-27 21:08:30.616988,2,13,5423755,1,5825200,1,0,1,10378,10364,0,10868,0,0,0,0
2015-06-27 21:15:36.238761,2,13,5427754,1,5670394,1,0,0,10379,10372,0,11489,0,0,0,210
2015-06-27 21:17:25.800317,2,13,5447527,0,5686010,1,0,1,10380,10372,0,0,0,0,0,125
2015-06-27 21:23:02.648175,2,13,5434031,0,5678057,1,1,1,10380,10372,0,0,0,0,0,14775436
2015-06-27 21:23:41.055067,2,13,5422712,1,5679552,1,1,1,10375,10368,10707,10803,0,0,0,16668691
2015-06-27 21:26:00.679523,2,13,5420676,0,5671196,0,1,0,10378,10369,10776,12731,0,0,20,23247891
2015-06-27 21:27:26.359643,2,13,5434474,0,5696716,0,1,1,10383,10375,0,0,0,0,4015120,121
